,Dimensione,Peso,Dolcezza,Croccantezza,Succosità,Maturazione,Acidità,Qualità
2775,7.3399617538,150.4257829725,14.778676911,4.5315923746,7.5183750195,7.60543903925,3.9860375514,non buona
2776,7.8739809358,149.33752879,13.0468610515,4.2281788418,7.994658913,8.51436491625,3.7387782508,buona
2777,6.5017719172,150.0089791945,15.447874445,4.0393801454,8.436530072,8.14664270025,3.0758691952,buona
2778,7.6080042079,149.893096819,15.0394645135,4.3618161082,7.661130341,7.84073179725,3.8541207894,non buona
2779,6.0407205631,148.669080614,16.196702534499998,3.694881735,8.414078871,8.89401990925,3.1106132494,non buona
2780,7.2963645634,149.7410123845,14.241126988,4.2750957816,8.18740940725,8.22084286075,3.3415655042,non buona
2781,5.9627364661,148.7830458095,13.7961401335,4.3134287424,7.5148256695,8.5453967955,2.7831746544,non buona
2782,6.0866780512,148.3392324465,13.8104587015,3.9346874536,9.1373938925,8.96370029225,4.2535916418,non buona
2783,6.2547403345,149.610151968,15.448568636,4.3263843924,8.56520852625,8.1590766975,3.7306000024,buona
2784,7.7817894094,148.802458865,14.452376826,3.7247869966,9.6115756015,7.8115649475,3.9638196096,buona
2785,5.9973928618,152.085680265,13.2078434765,3.9558145518,8.05483016725,8.128798697,2.8989728972,buona
2786,6.6923221024,150.634776962,13.700994033,4.2142068838,7.34093596525,8.16619787275,3.8033061094,non buona
2787,6.4891200823,148.0856333895,15.086134437,4.1206157172,7.590745225,8.83808421225,3.0436707104,non buona
2788,6.9625219873,149.4033282175,14.0098394615,4.3315633172,8.11203269,7.6315364885,3.124770997,buona
2789,7.5885066007,147.980023364,15.07379151,4.4661626788,7.90453534675,9.0356658035,3.535535358,buona
2790,6.8589862291,148.2258490475,16.436808739,4.282382693,8.17474058675,8.3927867575,3.1943458932,buona
2791,6.7404681052,147.9490159865,13.84445985,4.4531391326,8.16811427375,7.66668766625,3.2542675362,buona
2792,6.5740048096,149.5268558975,15.242377144,4.2503140112,7.506672874,7.81417122675,3.2956118112,non buona
2793,6.5031962965,148.8409722225,13.690827405,4.0868215386,8.57800556475,9.02900736075,3.6532053618,non buona
2794,7.3598064115,149.7344781615,14.758819029,4.1548649826,8.11373361725,8.48442298975,3.278174764,buona
2795,6.6869444323,148.8525714125,15.813668573,4.5682660678,8.90013158,8.10307460525,3.2589277322,buona
2796,7.690795996,150.003243429,15.2121417825,4.7569444826,6.86018306175,7.313719682749999,3.9847078136,non buona
2797,7.1923968802,150.300158963,15.8073293205,3.5377467874,8.689257671,7.59412868375,4.17696008,buona
2798,7.334954992,148.999357305,14.3408789835,3.8409798572,8.35230970025,7.99261156825,3.6173570192,buona
2799,7.030315648,149.3539585035,15.2087737345,3.970595282,7.757363785,8.73101418975,3.6768204886,buona
2800,6.4739638648,150.3146174175,13.915362032,4.1529703994,7.40731553425,8.334272686,3.6248479564,non buona
2801,6.4026660415,149.377808111,14.0303229475,3.9220399806,7.8783472515,7.7764079775,3.2662566312,buona
2802,6.9258002995,150.755494348,15.387306423,4.2198911348,7.92444813075,7.45607169425,4.0585178546,buona
2803,8.0484878998,150.199634111,14.933594822,4.0741986794,8.65522044725,7.82676568925,4.0518882452,buona
2804,7.3617901396,149.960118033,15.9309336735,4.2517664024,8.3008664385,7.27398626925,3.9847857358,buona
2805,6.2310474178,149.876488181,15.3875816545,4.148202831,8.18097837575,8.034094453,2.897000541,buona
2806,6.132847579,150.318025721,13.7217303855,3.5559058724,8.4087134185,8.80291693375,2.9858270018,non buona
2807,5.4797486134,149.0046849615,15.82800178,3.7568985532,8.018532237,8.415749032,2.7061735936,non buona
2808,6.0891662254,149.3829830645,15.615390002,3.8726561098,7.761919768,8.61720406475,3.4260226596,non buona
2809,7.1678988751,149.5364339455,15.284998217,4.3401792468,8.25356782225,7.4427111255,3.9277085378,buona
2810,6.4142932489,148.8326750825,15.504935531,4.2920500376,8.34315128025,8.39482488175,3.5042637412,non buona
2811,6.9359682091,150.677655925,14.035099189,4.1175451596,8.352635219,8.44812786,3.796485667,non buona
2812,5.9866919185,151.0268416685,15.3971285995,3.2942075346,7.4820322955,8.28434902575,2.6779253656,buona
2813,6.3905928082,149.058400121,14.373830821,4.5011914672,7.25603413575,8.23599773875,3.2602494908,non buona
2814,5.9596716457,149.055192825,16.217426639,4.0782106098,8.83089416875,7.85232639175,3.0127428164,buona
2815,6.5709391927,149.8232364335,14.1633864835,4.5320383348,8.6706149025,8.12836344125,3.3581526208,buona
2816,6.4901438323,149.243600193,14.598820494,4.5419793202,8.76410530975,6.96578202425,3.3556787318,buona
2817,6.6340290967,148.237359723,16.9107837015,4.3581191442,8.480197999,8.05857263625,3.5751244462,buona
2818,6.6408402838,148.763832328,16.067971179,4.2806096044,8.72307456875,8.04710603775,3.208528829,buona
2819,6.0886866799,148.387215374,14.3325943105,3.8271504138,7.481608938,8.865192416,2.610928483,non buona
2820,7.2143926828,149.351115066,14.27213791,4.1193167466,8.3491404035,8.12206825125,3.6376849318,non buona
2821,6.635018731,149.627147238,14.5353966665,4.2029622772,8.26777757325,8.167550228,3.3810117124,non buona
2822,6.8413144273,150.1034331965,14.538752857,4.1829748554,8.371547628,8.15640093475,3.0725920182,buona
2823,7.0178635234,149.959333685,14.6618725275,3.9202527304,8.2052017365,7.7408131915,3.6412970694,buona
2824,6.7779630487,148.2810044915,17.5399100735,4.2750347614,8.653121132999999,7.8864915905,2.9642636078,buona
2825,6.327294589,148.841867479,16.067180094,4.3336576974,8.999047925,7.97587792075,3.2924817114,buona
2826,6.2996519755,149.125518531,14.660366037,4.3197119338,7.89238307125,8.4520957265,3.414596647,non buona
2827,7.1661369673,149.942839222,14.462148044,3.9807520622,8.34520058725,7.6756784655,3.4924365746,buona
2828,6.2724520117,150.2817069835,15.160748272,4.120429503,8.495835345,8.512887697,3.7752853874,non buona
2829,7.347403940199999,149.404820446,14.5511608575,4.1499018402,7.53190724875,7.79266235,3.1494381772,non buona
2830,7.6346842372,150.2262606355,14.9673890285,4.0569665242,8.54532290125,7.69983471725,4.1495243048,buona
2831,7.700317195,148.767657229,14.1305528365,5.216687718,7.865746703,7.569318606,3.8602911,buona
2832,6.5438301535,149.9265374305,11.552757253,4.4432862698,8.0323526755,8.572949911,2.8646210482,non buona
2833,5.9033336806,148.949235584,15.078479008,4.0022810258,9.133794929,8.47315146225,4.1935620216,non buona
2834,6.6515193019,148.900015946,13.8067068135,4.198867083,7.4496530865,8.8700557225,3.2765118212,non buona
2835,5.4705895897,149.294690717,15.920405099,4.1079924168,8.615675799,8.415003063,4.0201432212,non buona
2836,5.9351531569,149.5115228925,13.880261599,4.0003179882,7.38264403175,8.58855034825,3.0717257722,non buona
2837,7.7374556077,147.8951820645,15.6976345245,4.7708702438,8.073270198,8.75668989325,4.2197238266,buona
2838,7.7333617048,149.076376829,12.404872134,3.9830086772,8.258671971,8.48046395425,3.3767952992,non buona
2839,6.1810453192,150.322548793,14.917644269,3.7181221852,7.85174169625,8.46519285625,3.175463142,buona
2840,6.533557942,148.6637809615,15.9296484425,4.4646353048,8.898768475,7.98555328125,3.393140245,buona
2841,7.4442626869,149.52958413,14.86106734,4.4148269970000005,7.5253359435,7.9181026005,3.691708765,non buona
2842,7.3036347403,148.9371700615,14.867789539,4.533160733,8.4014314275,8.40711480575,3.1554103316,buona
2843,6.3401841694,149.608652167,16.567560568,3.7274980324,8.16836978475,8.080661116,2.5931704702,buona
2844,7.7237783977,148.7877352705,14.641161905,4.246580941,9.1987970785,7.6444747815,4.2959709628,buona
2845,8.0788412611,149.8473609805,13.9590647045,3.7346179828,8.90243863575,8.252688049,3.9716047226,buona
2846,6.9345342259,149.189173935,13.264974739,4.2263529916,7.25285655875,8.775233732,3.3503920762,non buona
2847,7.6192353511,147.909222697,14.1715903035,4.2696598208,9.03796017275,7.71248952175,3.4526003938,buona
2848,7.2226986664,149.9651985655,13.2741839005,4.1826220454,7.461539927,8.33936466775,3.4603862718,buona
2849,8.1062494426,147.504241971,13.0386661435,4.6726605698,8.32955853325,8.2682459535,3.4291381888,buona
2850,6.9885482743,150.3866342975,13.541852744,4.2542454406,7.096083561,8.26208348675,3.8020878046,non buona
2851,6.5562100717,150.9740398415,13.709283995,3.7964855236,7.97090873225,7.85874961775,3.305831159,buona
2852,7.311246766,147.5893660255,16.382498221,4.8351335692,8.4296962995,8.4296141765,4.2110636716,buona
2853,6.7718462335,150.118978815,14.2876243505,4.4879683678,6.96843627775,7.93461230475,3.897130046,non buona
2854,7.3671814954,148.782631371,13.672441638,5.106363448,7.57423078125,7.80796105575,3.6083560888,buona
2855,6.7725996163,149.088213155,13.8990494545,4.2532169602,8.290338019,9.107516182,3.1093958444,non buona
2856,7.5207933571,149.5728385015,14.1191136635,3.871527987,8.76246145075,7.49076424025,4.0872688466,non buona
2857,7.1804379469,148.407247617,14.906823134,3.4604293174,8.47767818925,8.06570257925,3.8959349662,buona
2858,6.2790366736,150.5510167345,13.522762449,4.2489684934,7.7242558945,8.605966724750001,3.7336865432,non buona
2859,6.6405876712,148.5299389565,13.9013520035,3.8973302264,8.6763638615,8.47001834775,4.2004546216000005,non buona
2860,7.5853299835,149.1537853005,14.543789848,3.9769267578,8.54606732525,7.844287744,3.6421447766,buona
2861,7.1376047983,148.915734213,15.8920635,4.5130628464,8.1207013845,8.386824783,3.8140826298,buona
2862,6.4251454039,148.719316805,15.777816025,3.955032443,7.8882434635,8.8659867435,3.5791736284,buona
2863,6.5769816355,149.6962461955,15.72393059,4.2411129014,8.12378255975,8.274275456,3.4055294976,buona
2864,7.5906607615,150.5518312965,14.87220608,3.7507338882,8.90673504825,7.749107133,4.0295444846,buona
2865,6.2473725316,150.2547391775,14.0793571685,3.8956990652,8.05575567525,8.47843379375,3.2658990908,non buona
2866,6.9893950219,149.691766829,15.945263248,4.3353408248,7.821711999,7.74339424425,3.7040940738,non buona
2867,5.9450129935,149.0355799285,16.6784746405,4.0487781598,8.586829164,8.12439753725,3.7337676372,buona
2868,6.7054151533,150.5278785005,15.911626202,3.6681736658,7.70835884725,7.603007546,3.8909507026,buona
2869,6.3163757527,149.849648403,15.826894749,4.0692826242,8.1973207815,8.11443136475,3.3045303474,buona
2870,6.1890882709,150.1460560545,15.3437637315,4.0399396684,8.0848194635,7.798367326,3.76525637,non buona
2871,6.8891208271,150.978529372,15.3873367795,3.7840771432,7.8656174115,7.58121085575,3.5053000826,buona
2872,6.5932313623,148.4476351765,15.620976981,4.165984116,8.09377618,7.80944488375,4.5930798276,non buona
2873,6.7440380713,149.5811368565,14.2875471685,3.9374632488,7.76183414425,7.95054968175,3.647751204,buona
2874,6.3057247396000005,149.7577813175,15.406690925,3.8626300206,9.16917411525,7.59834298325,4.225710986,non buona
2875,8.567615038,149.626473816,12.4735273535,3.9255473244,8.5446645225,7.79517760225,3.3504020222,buona
2876,7.4411595583,148.7333545175,14.421473219,3.9447258296,8.2219508515,8.14240539325,3.9686835956,buona
2877,5.542830955,150.4594135665,15.9140219645,4.210725848,8.29055504725,7.7294319645,3.6469965494,buona
2878,6.5370276208,150.2464910075,14.179946855,4.1625673,7.70272459525,8.653860949,3.885334938,non buona
2879,6.8110956856,149.482948808,13.639599693,4.1057817618,7.4028524515,8.21887091725,3.0294880662,non buona
2880,5.7806499952,149.29412904,15.024114922,4.4146882524,7.40314005975,8.68995484,3.4928449078,non buona
2881,7.603868812,148.35665166,14.569545319,4.579154043,8.66331064725,7.5546151265,3.8931869978,buona
2882,6.4052278387,148.950510568,15.406333825,4.2983134166,8.125215472,8.31656806925,3.2040584882,non buona
2883,7.7098592164,149.0052871365,15.145636814,4.54741242,7.8917186865,8.748455682,3.6550962872,buona
2884,6.3832896715,149.556589175,15.158497541,3.9801683878,8.569511334,8.14378977575,3.6832315066,non buona
2885,7.8929675497,150.2270615,15.407362968,3.1009282636,8.5372107255,8.2422037355,4.1319073334,buona
2886,6.4668839332,149.678905448,15.488099382,4.1954849544,8.126187595,7.8745989455,3.746741798,non buona
2887,6.6055061239,149.8321242145,15.699537367,4.3487336666,7.34367747525,7.8645877675,3.1556062108,non buona
2888,7.0294130563,148.1748247575,14.881653034,4.116640024,8.0455490495,7.768270976,3.5402104066,buona
2889,6.5829723946,149.5283003365,16.0846911105,4.1622670418,7.97548254425,7.2858315845,3.9647843378,non buona
2890,6.6851637175,148.9273209335,13.995815889,4.1396786682,8.55194292775,8.6431857415,3.8199764052,non buona
2891,6.8458492291,150.7399497805,14.4877436115,3.9609512616,7.951758837,8.223942038,2.9544666554,buona
2892,7.463813644,150.1903968855,13.347948177,4.5620995902,8.2541626475,8.5411888755,3.4580645242,buona
2893,6.9098509366,148.5646404565,16.824270904,4.597832629,8.5459806545,8.1159971405,3.604958875,buona
2894,6.4297362751,150.074437012,14.6572199025,3.9859496164,9.04334406925,8.214998253,3.8058938178,non buona
2895,6.0980788189,150.285619503,16.146795617,4.2959411474,8.813528185,7.513896864,2.9501563854,buona
2896,8.1344030602,150.519077966,12.9094922075,3.7749666898,8.237029855,8.58205097575,3.0676394048,buona
2897,6.858847273,150.06997414,14.182660082,3.8815048646,8.411879859,8.84828376575,3.6100163374,non buona
2898,6.8236027924,149.7273533805,14.9577951275,4.1111321596,8.28022471975,8.36866716875,3.3726748218,buona
2899,5.9531603983,151.08080556,14.1955350385,3.9868193228,8.946588304,7.600786755,2.4247858698,buona
2900,6.3953845954,148.385129938,15.8849937775,3.9723787938,7.77069887475,8.324615544,2.9009479642,non buona
2901,7.287842563,150.58760439,14.220659172,4.6301358582,7.6669859165,7.709478554749999,3.687252853,buona
2902,7.6331448169,150.050220684,15.348916688,4.0162432216,8.25614460425,7.7387799645,3.9719543566,buona
2903,6.4232791435,149.183271609,16.0361431705,3.989224218,7.657519072,8.3310786375,3.4744391588,non buona
2904,6.8950206295,148.5803158235,13.832397216,3.7167721298,7.798316698,8.751082088,2.5558629406,non buona
2905,7.3416563698,150.0148864805,14.639429087,4.1698669356,7.96109229525,7.85648127675,3.2309555244,non buona
2906,6.5318788636,148.601348429,15.0216312905,3.899047655,8.10002996525,8.4245453945,2.6622694898,non buona
2907,7.3306769011,149.860675916,13.6236063915,4.4471003462,7.42479586725,8.1137210845,3.6064020508,non buona
2908,6.381839677,147.872236007,17.834543316,4.194170015,8.0825219595,8.383211180250001,3.473597996,buona
2909,6.9462320533,149.743287303,14.4583644,4.169205938,8.49491622725,7.89381478825,3.6137550018,non buona
2910,6.8657558785,149.7794282685,14.9267031345,4.334408393,7.993160486,7.85586924275,3.457588543,non buona
2911,7.2139255411,148.4072029755,15.3017494215,3.615860709,8.59290112625,7.775491142,3.7768991216,buona
2912,6.6638388016,148.8048794135,16.229920085,4.432563571,8.36896264225,8.1222678465,3.2253338956,buona
2913,7.369656424,149.142816532,14.474719923,4.4526585684,8.53732995425,7.5975748425,3.836781682,buona
2914,6.4934257033,149.116936002,13.563030417,4.1211128894,7.720817158,8.0632011045,2.4793578074,non buona
2915,6.8928985078,149.6263357805,13.855757597,4.0974644298,8.5753977485,8.406417843,3.2525764552,non buona
2916,5.173685473,148.761630718,15.1527014635,4.3443203858,8.466518208,9.34603581575,3.9009614472,non buona
2917,6.9136227736,149.9623739215,15.018409818,4.067351964,7.77712395325,8.453550565,3.1631225058,buona
2918,6.5045940412,151.0028264885,15.4277956185,4.0095724604,7.786191387,7.34356495375,3.8740618306,buona
2919,6.2486627338,150.612604574,14.837252099,4.2133717164,7.991958847,8.17119176775,3.7669404336,non buona
2920,6.9921946648,149.3634133545,14.6719740455,4.2315296056000005,8.678131677,8.05317539075,3.7615997842,non buona
2921,7.2279551881,148.611281348,14.5125275915,4.3487517872,7.865432252,8.674714448,2.871457933,non buona
2922,6.8578341325,148.5442471965,13.4601675465,4.1042372894,8.0556978485,9.161461595,3.46718986,non buona
2923,7.6271116687,149.049345521,14.2808437665,3.9883131128,8.427015037,8.089231915,3.853526601,buona
2924,6.7048094302,149.6627349945,14.3370964065,4.0312248412,8.49135268125,8.3497986105,3.65251361,non buona
2925,6.8045279236,148.8479010895,16.437995245,4.0648215374,7.97660420225,8.5314935635,3.8794738584,buona
2926,7.356202019799999,150.9341782275,14.4074055335,4.506982232,7.3560057935,7.7634099055,3.358968376,buona
2927,6.957617212,148.935745193,15.6502601725,4.078789719,7.87361504575,8.6725107325,3.6274303376,buona
2928,6.7834899172,149.426395331,15.587311099,4.1694320358,7.93820752775,8.37439680875,3.6839013564,non buona
2929,7.4291464552,150.944526781,14.1378523755,4.058766143,8.7913862865,7.77697130975,4.202103789,buona
2930,7.1702585944,150.0719074,13.768944649,4.3362481498,8.3858984555,8.75789475475,3.827745741,non buona
2931,6.3054886999,149.6839616815,14.1400218405,4.3792355912000005,7.86657244775,8.362216631,3.3632412168,non buona
2932,6.0238695649,151.7611611205,14.05719099,3.9674367686,7.571562078,7.612878845,3.461959481,buona
2933,7.4310118813,149.021139531,15.49868635,4.2286313662,8.40203184575,8.45169184225,3.3893323404,buona
2934,6.6928328002,150.9705042905,15.2530256175,4.1136392962,8.04470992775,7.25116248175,3.5374857816,buona
2935,6.3741034882,149.0474100645,15.0691633185,4.4703859154,7.76167876175,8.493457721,3.4463848644,non buona
2936,8.0332378357,151.8860864035,15.3176200925,3.9747490744,8.536340869250001,7.74181546875,4.3532833306,buona
2937,7.6371113815,149.020550897,12.650127065,4.0118699704,8.38760918375,8.68977457625,3.0691286644,non buona
2938,7.3923339223,147.667554162,16.7094537905,4.1229905558,7.87975322775,8.94122321725,3.6190250998,buona
2939,6.9626293822,149.90304224,14.512930651,4.2595131088,8.284930419,8.030051658,3.6399070942,non buona
2940,5.7334813213,148.3865615985,15.0654436255,4.2612181396,8.281604562,8.972444513,3.9939302972,non buona
2941,6.9135280339,150.8376786495,15.6173725105,3.89282624,7.71616492275,7.5522948885,3.7766332066,buona
2942,6.6883249897,149.6462024345,14.028474897,3.9256828106,7.596751582,8.52095929175,3.2249396486,non buona
2943,6.6390848455,149.5833497785,14.1196216475,4.065539018,8.770338784,8.1115171205,3.8874756974,non buona
2944,7.1094163696,150.612431492,14.8509236985,4.2607436792,8.11844567625,7.72123906625,3.5698339108,non buona
2945,6.0557790016,149.40801763,15.1683668465,4.2373870988,8.0263637995,8.1019850485,4.1767675358,non buona
2946,7.1558080054,149.8756809305,13.758608326,4.1418891572,8.0292849285,8.6110123025,3.5272378608,non buona
2947,7.0165093477,150.220111942,15.061765611,4.1465332614,8.129027627,7.79152001975,3.2909955074,non buona
2948,7.4359852336,149.444509353,16.171224725000002,3.7030133248,8.85399594975,7.458203194,4.1440623018,buona
2949,6.6681255253,148.125642479,16.449585898,4.230008346,8.35254380875,8.56109245575,3.4270455394,buona
2950,6.1977807574,148.740909679,15.735092016,4.620378173,7.99538660075,8.57782854575,3.9382869538,non buona
2951,7.0096108522,150.2449807155,14.8008223285,4.0566731428,7.99963933125,7.628853331,3.513948542,buona
2952,7.3014226795,149.1726550695,14.8525270915,4.4389706448,7.92609622875,8.6284136615,3.5507812294,buona
2953,7.0274834206,149.8034225175,13.898728092,4.0593025548,8.100093608,7.9874948915,3.5366388984,non buona
2954,7.5398394544,149.3177892885,13.733243095,4.0321299706,7.65038896725,8.41988264975,3.5822894674,buona
2955,7.1335732876,152.0498556085,14.8046769165,3.7133919216,8.18730708575,7.70037938375,3.6795367704,buona
2956,7.2082492516,149.4979999345,13.2724537555,4.0467639862,7.43940398325,8.4956186915,3.2068921322,non buona
2957,6.3960943378,149.7098850255,14.6381332605,4.2866176856,7.91897145375,7.9023345465,3.1191302926,non buona
2958,7.1909595451,149.7662044075,15.0862007175,4.2742815648,8.076941123,8.3852580115,3.4197210664,buona
2959,8.0417176324,149.2477761755,12.314018502,3.8189882454,9.0999536755,8.265903452,3.5857003586,non buona
2960,5.907876787,149.8575026945,15.5177229735,4.039598575,8.27695733875,8.150162677,3.2853750664,buona
2961,6.3214982788,149.5948005355,16.761667006,3.8865950592,7.82771767975,8.088827913,3.5864000122,non buona
2962,6.7447223173,149.620136094,15.0360614415,4.4559145486,8.254260365,8.1360746785,3.6274605176,buona
2963,6.3698368246,150.4117143715,14.4248991435,4.3303521734,8.150342423,8.18619141125,3.4683963912,buona
2964,7.2886273717,147.741561567,14.9216946795,4.2808197966,8.4323701535,7.648252556,3.711980071,buona
2965,6.8320528828,149.8333520945,13.997096436,4.5939653448,7.571096898249999,7.6453256045,3.0548552192,buona
2966,6.6972446449,149.266679879,15.106928204,4.1891139306,8.26988592575,8.00567568125,3.9952032786,non buona
2967,7.2812545318,149.412178344,13.486930443,4.5865812184,7.943648776,7.852143389,3.3406594236,buona
2968,6.9404118019,148.8232820905,12.3641581715,4.0482236274,8.65673218175,9.28380537425,3.2792483778,non buona
2969,6.3568635076,148.729693713,14.497799645,4.6135169392,7.72669133125,7.94861133475,2.910266081,non buona
2970,6.3434734348,149.307385247,15.209899597,4.028587836,7.90981939175,8.0137571795,2.9610915228,non buona
2971,6.4618841062,148.3347831965,17.0200099775,4.0662959706,8.1924281525,8.41269180125,3.6942191432,buona
2972,7.4456386105,148.43902251,15.627829788,4.4248526932,8.31805707825,8.734227967,3.711892969,buona
2973,6.4017144472,150.042499887,14.4810972585,3.8555655756,8.0512114335,7.61992455175,3.461066102,buona
2974,6.4659005356,149.6762719755,15.460656978,4.0380085146,8.6416829805,8.0080736685,3.9548282584,non buona
2975,7.4541710884,149.079133236,12.7811797425,4.0036734332,7.026582952,8.826685174,3.1665592726,buona
2976,6.7421110444,149.6300545385,15.8138217185,4.1427282134,7.76914668675,8.48451444675,4.1376691732,buona
2977,6.5016201586,149.741935355,14.449846769,3.9497707816,8.630445524,7.86750754925,4.3414111184,non buona
2978,7.2229368097,149.978624047,15.2013255645,3.9935507614,8.7173471105,7.459759423499999,4.058181199,buona
2979,6.1431426178,148.7236539215,14.751024829,4.0725988668,8.20183888375,8.6992434945,2.8493570348,non buona
2980,6.2528155369,149.128275111,15.7562194515,4.0394929528,8.06551228675,7.75779154325,4.4411922376,non buona
2981,7.5650049655,150.5933381575,14.951828073,3.715471355,8.35653725625,7.8730359845,3.6895864414,buona
2982,7.0433120665,149.4338082365,14.219656965,4.1002802154,8.56420042125,8.22509675,3.7443364596,non buona
2983,6.6590875861,149.0311869065,15.5711336355,3.8298773468,8.0482015065,8.47682514125,3.0625913876,buona
2984,6.3646020583,149.7173886145,15.0365892665,4.2654910132,8.09357750525,7.99035702,4.137774807,non buona
2985,6.3643819861,149.1824002305,15.3314391595,3.8855111292,9.1371002885,7.93861957475,4.094602031,non buona
2986,6.5762171872,149.5905055865,15.854545071,4.0862711614,8.3220737005,8.149081361,3.3457929922,buona
2987,5.2923719857,150.1050956445,15.953837142,3.8322294286,8.54849715075,8.3310465935,3.1819644148,non buona
2988,8.0445999001,149.0375588745,14.6449687465,4.3708641694,9.78712545775,7.43903630725,4.2624036656,buona
2989,6.4111301323,149.7465197055,13.8055415795,4.0272389004,7.30496860075,8.40593771525,3.1727082904,non buona
2990,6.0969160396,149.667574328,14.0465296985,3.9432808752,8.14283028175,8.8060294625,3.155610427,non buona
2991,6.2473324537,148.5782817725,14.5758184755,3.903329652,7.97616577575,9.27776152625,3.1389304376,non buona
2992,6.4029845146,150.126541459,15.691207624,4.7256376074,7.47528083675,7.99756414075,3.6793306476,non buona
2993,6.448470493,149.406701852,12.9810776085,4.2585834072,8.45204524625,9.008129655,3.5498037096,non buona
2994,7.132942033,149.5252111345,14.573267327,4.1955611732,8.5481848095,7.99990058825,3.8770031968,non buona
2995,7.2854089999,148.717378534,16.1724909825,4.5281110344,7.17595749075,7.9256923995,3.7983256132,non buona
2996,6.8250922618,150.0487464905,15.1785260005,3.9576720474,7.68735929125,8.46038280475,3.1002350654,buona
2997,7.3854914926,150.4249308575,14.2298400485,4.1384811226,7.429194845,8.349214196,4.060359201,non buona
2998,6.0573071893,149.3633464945,14.7704620605,3.9300236266,8.203193589,8.15530890375,2.660147359,non buona
2999,7.0973094733,149.4888074725,15.1003011475,4.226620208,7.7301985055,8.644923775,3.8251683656,buona
3000,6.7624778218,149.9371366945,14.658163617,4.2253620176,8.3748572395,8.31465177325,3.4363443648,non buona
3001,6.9350529439,148.8436735875,15.6163543825,3.7783813182,8.78682746425,7.4162661865,3.9337855886,buona
3002,6.6629865958,149.301542668,16.0893724295,4.21547969,8.52515220125,8.07345658775,3.3799456042,buona
3003,6.7923350344,149.485082456,13.761860635,4.3050349978,8.030998188,9.0138562915,3.1063296762,non buona
3004,6.6593193529,149.5631170625,15.6523351195,4.1744332222,8.4169692605,7.11770741725,3.6351635282,buona
3005,5.71839604,150.0106330575,16.2102791445,4.3512052976,7.69453319,7.9010955595,3.9041248946,non buona
3006,7.7015387416,149.710177688,13.798839981,3.7923349894,8.097110702,8.37298504125,3.5873842922,buona
3007,5.764545859,149.884174482,16.118095452,4.299041182,8.4689782835,8.009056696,4.2450239548,non buona
3008,7.1965573207,150.6635078225,13.3184069795,4.5873493758,7.93775661625,7.86991709725,3.6998616402,non buona
3009,6.7521222229,148.800649906,13.6393674595,4.1843134898,6.62533332675,8.4131548335,3.0829316306,non buona
3010,6.9403679623,149.3751209675,15.889246951,4.2605089028,6.67142299575,7.61135182375,3.6619814576,non buona
3011,6.2415565285,150.619967038,14.2538806355,4.6042070352,6.961225123,7.57249694075,3.5614439154,buona
3012,6.295311391,149.2529981815,14.927007941,3.983387323,7.57470335075,8.82409800375,3.4791221416,non buona
3013,6.1005333157,151.0356510895,15.425851868,3.5178942222,8.0764676905,8.11801976975,2.31641996,buona
3014,6.2114877169,149.9422708635,15.099351108,3.9861786898,7.72067507425,8.52382690425,3.6260208728,non buona
3015,6.5598051613,149.8287290055,14.038648698,4.614268957,7.33793675525,7.97035930625,3.54934366,non buona
3016,7.0663949437,148.4666392275,15.7612951685,4.5917364628,7.04953194125,7.67258284025,3.3579373408,non buona
3017,8.1590314549,148.1692203835,14.913125159,3.882575047,9.62442644325,7.79924514825,4.125880707,buona
3018,7.3020808855,150.0338157125,15.238700417,4.1148417468,8.067729434,7.6811177595,4.0299748008,buona
3019,6.8643091753,149.816036051,14.24123121,4.3685082032,8.300383253,8.123061138,3.3310560556,non buona
3020,6.3029978416,148.7073006185,15.6538058835,4.2236271474,8.35732735025,7.9503150375,2.7276019024,non buona
3021,6.1052532688,149.424031859,15.592172186,4.580553961,7.61641846675,8.55318395775,3.2954526958,non buona
3022,6.1417730344,148.646554109,15.7266131575,4.2985607182,7.8939665885,8.02210789775,2.9009349994,non buona
3023,6.1607621239,150.410309115,14.726037525,3.827839611,8.054914375,8.3224276515,3.2333755532,buona
3024,6.5901753967,148.79222812,16.02892557,4.10707743,9.0347381,6.8002215645,3.651134758,buona
3025,6.5411749687,148.301085356,14.809791616,4.1027237644,7.915295148,8.23231602825,2.5402020032,non buona
3026,7.1834865802,149.172548917,15.7326970135,3.9019317328,7.70517686,8.79857664125,3.5124232136,buona
3027,6.4038096814,149.7437755155,16.0149353445,3.8200392658,8.28360415875,8.31968244475,3.0345760346,buona
3028,6.8100490099,148.1351097755,13.9199615835,3.8822604096,8.8690700475,8.67035742325,4.0573518374,non buona
3029,7.5354779935,149.6300159655,13.9966933095,3.9638216296,8.75110223575,8.00640626275,4.0041810242,buona
3030,7.1071597462,150.1602753305,13.3800718955,4.4582638194,7.8512076025,8.65803461575,3.0539368138,non buona
3031,7.1086340137,148.476423018,16.939097867,4.3797821544,8.172936748,8.4436724515,4.1193365858,buona
3032,6.6333914683,148.8921122095,16.615839685,3.8122318352,7.885422857,8.576977997,3.7352848018,buona
3033,6.6304725682,150.68157037,12.1266627605,4.5574873686,7.82410498825,8.406785771,3.5210007678,non buona
3034,6.655201354,149.8657305415,14.8467823405,4.2420012748,7.868042121,7.89874058825,3.3434887182,non buona
